Store_dma_id,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,Destination_Channel,subtotal_amount_USD,total_tax_USD,net_sales_USD,store_order_number,store_number,Tip_USD
541,6.467,19.417,14.633,Android,Delivery,Dispatch,38.18,1.84,30.59,88|20230215|0005,88,8.54
541,7.883,34.85,16.5,PapaCall,Delivery,Dispatch,23.86,1.5,24.96,5166|20230215|0010,5166,5.0
541,1.083,18.15,12.6,PapaCall,Delivery,Dispatch,33.54,1.63,27.24,18|20230215|0169,18,2.0
541,25.983,40.767,34.217,PapaCall,Delivery,Dispatch,15.58,0.93,15.58,5166|20230215|0056,5166,0.0
541,24.817,38.583,31.6,PapaCall,Delivery,Dispatch,23.48,1.41,23.48,5166|20230215|0020,5166,0.0
541,12.6,25.867,20.133,Mobile Web,Delivery,Dispatch,23.28,1.2,19.98,18|20230215|0094,18,2.74
541,2.633,19.75,9.733,Mobile Web,Delivery,Dispatch,15.97,0.96,15.97,88|20230215|0009,88,0.0
541,5.483,24.717,17.867,Mobile Web,Delivery,Dispatch,98.54,5.27,87.84,18|20230215|0013,18,17.57
541,3.4,28.583,18.517,Mobile Web,Delivery,Dispatch,37.37,1.86,30.98,88|20230215|0036,88,6.1
541,14.75,32.033,21.883,Mobile Web,Delivery,Dispatch,22.88,1.37,22.88,88|20230215|0027,88,0.0
541,28.467,46.083,38.233,Mobile Web,Delivery,Dispatch,47.04,2.64,43.94,5166|20230215|0016,5166,6.1
541,24.45,45.067,32.15,Mobile Web,Delivery,Dispatch,60.1,2.73,45.5,88|20230215|0016,88,7.55
541,0.0,19.45,10.6,Mobile Web,Delivery,Dispatch,27.15,1.35,22.55,88|20230215|0017,88,3.0
541,8.233,21.067,16.5,Mobile Web,Delivery,Dispatch,40.16,1.62,26.97,88|20230215|0032,88,0.0
541,13.6,32.667,23.183,Mobile Web,Delivery,Dispatch,36.17,1.7,28.37,88|20230215|0040,88,4.68
541,35.133,44.917,44.817,Mobile Web,Delivery,Dispatch,35.7,2.11,35.2,18|20230215|0016,18,0.0
541,17.283,35.6,25.05,Mobile Web,Delivery,Dispatch,23.87,1.43,23.87,18|20230215|0146,18,2.83
541,1.0,23.433,9.433,Mobile Web,Delivery,Dispatch,39.77,2.3,38.27,18|20230215|0088,18,5.07
541,7.817,22.033,16.617,Mobile Web,Delivery,Dispatch,27.17,1.14,18.97,18|20230215|0162,18,2.85
541,3.717,24.4,11.683,Mobile Web,Delivery,Dispatch,15.37,0.92,15.37,18|20230215|0048,18,2.6
541,14.4,42.433,21.317,Mobile Web,Delivery,Dispatch,18.27,1.1,18.27,18|20230215|0093,18,1.99
541,5.067,26.367,15.3,Mobile Web,Delivery,Dispatch,28.37,1.44,23.98,18|20230215|0139,18,3.8
541,7.167,23.65,15.45,Mobile Web,Delivery,Dispatch,35.07,1.65,27.55,18|20230215|0120,18,4.51
541,5.917,17.517,12.817,Mobile Web,Delivery,Dispatch,26.13,1.44,24.03,18|20230215|0087,18,2.89
541,5.5,29.417,16.8,Mobile Web,Delivery,Dispatch,62.31,2.77,46.2,5166|20230215|0038,5166,8.7
541,7.417,22.483,18.75,Mobile Web,Delivery,Dispatch,22.13,1.17,19.47,5166|20230215|0014,5166,3.53
541,0.783,31.9,20.75,Mobile Web,Delivery,Dispatch,23.16,1.12,18.62,88|20230215|0043,88,0.0
541,6.083,21.833,13.75,Mobile Web,Delivery,Dispatch,22.08,1.14,18.98,88|20230215|0002,88,2.56
541,20.483,35.083,28.517,Mobile Web,Delivery,Dispatch,35.35,2.12,35.35,18|20230215|0136,18,0.0
541,6.7,27.117,14.617,Desktop Web,Delivery,Dispatch,39.65,1.85,30.86,5166|20230215|0019,5166,5.27
541,3.817,23.067,11.383,Desktop Web,Delivery,Dispatch,22.97,0.78,12.97,18|20230215|0017,18,2.7
541,17.567,40.55,26.667,Desktop Web,Delivery,Dispatch,70.06,3.0,49.96,88|20230215|0015,88,6.75
541,0.267,11.133,7.75,Desktop Web,Delivery,Dispatch,21.98,1.19,19.88,88|20230215|0010,88,2.26
541,4.783,17.433,10.983,Desktop Web,Delivery,Dispatch,19.08,1.15,19.08,18|20230215|0021,18,2.11
541,4.633,23.35,16.5,Desktop Web,Delivery,Dispatch,37.97,2.15,35.87,5166|20230215|0026,5166,7.89
754,11.733,49.817,23.383,Desktop Web,Delivery,Dispatch,30.24,0.0,24.99,2792|20230215|0029,2792,5.0
754,8.667,47.533,19.367,Desktop Web,Delivery,Dispatch,92.73,0.0,65.17,2792|20230215|0032,2792,16.63
754,22.133,64.55,31.983,Desktop Web,Delivery,Dispatch,45.23,0.0,45.23,2792|20230215|0031,2792,5.89
541,0.0,10.467,7.0,Traditional,Delivery,Dispatch,17.68,1.06,17.68,18|20230215|0130,18,0.0
541,14.8,37.083,24.55,Traditional,Delivery,Dispatch,14.48,0.87,14.48,18|20230215|0149,18,0.0
541,1.8,23.067,9.183,Third Party Call Center - Transcom,Delivery,Dispatch,25.26,1.52,25.26,88|20230215|0003,88,4.05
541,3.533,22.683,17.767,Third Party Call Center - Transcom,Delivery,Dispatch,61.35,3.56,59.25,88|20230215|0034,88,8.17
541,5.45,37.117,12.417,Third Party Call Center - Transcom,Delivery,Dispatch,21.97,1.32,21.97,88|20230215|0026,88,2.55
754,4.95,58.7,21.433,Third Party Call Center - Tsourcing Non-Integrated,Delivery,Dispatch,42.49,0.0,26.96,2792|20230215|0038,2792,0.0
541,14.433,36.05,25.733,iOS,Delivery,Dispatch,33.97,2.04,33.97,18|20221202|0181,18,0.0
541,44.6,60.467,52.9,iOS,Delivery,Dispatch,33.34,1.52,25.33,88|20221202|0047,88,0.0
541,10.55,31.883,23.85,iOS,Delivery,Dispatch,30.97,1.86,30.97,18|20221202|0122,18,3.9
541,9.95,25.15,19.067,iOS,Delivery,Dispatch,33.27,1.82,30.26,18|20221202|0081,18,0.0
541,14.567,31.617,22.4,iOS,Delivery,Dispatch,12.98,0.78,12.98,88|20221202|0160,88,2.0
541,15.417,35.8,24.0,iOS,Delivery,Dispatch,43.97,2.64,43.97,88|20221202|0076,88,7.8
541,26.05,47.133,34.417,iOS,Delivery,Dispatch,36.97,1.98,32.97,18|20221202|0140,18,5.6
541,0.367,19.933,7.417,iOS,Delivery,Dispatch,18.47,0.9,15.1,88|20221202|0023,88,2.7
541,24.6,41.1,32.517,iOS,Delivery,Dispatch,18.98,1.14,18.98,88|20221202|0068,88,2.1
541,0.95,22.117,11.017,iOS,Delivery,Dispatch,53.46,2.4,42.97,5166|20221202|0003,5166,7.0
541,13.817,34.767,24.767,iOS,Delivery,Dispatch,39.95,1.98,32.95,88|20221202|0088,88,5.59
541,17.017,34.433,26.233,iOS,Delivery,Dispatch,41.85,1.91,31.85,88|20221202|0075,88,7.37
541,27.583,54.833,35.433,iOS,Delivery,Dispatch,73.71,3.39,56.53,88|20221202|0065,88,10.0
541,22.15,49.9,32.983,iOS,Delivery,Dispatch,47.85,2.39,39.85,88|20221202|0070,88,5.23
541,16.333,28.35,24.283,iOS,Delivery,Dispatch,22.26,1.07,17.82,5166|20221202|0104,5166,0.0
541,47.817,64.05,55.25,iOS,Delivery,Dispatch,42.96,2.04,33.96,88|20221202|0079,88,0.0
541,18.917,39.217,31.25,iOS,Delivery,Dispatch,47.96,1.89,31.47,88|20221202|0096,88,7.3
541,48.567,71.05,58.167,iOS,Delivery,Dispatch,49.43,2.3,38.32,88|20221202|0067,88,6.67
541,6.767,34.1,16.083,iOS,Delivery,Dispatch,34.46,1.56,25.96,18|20221202|0063,18,3.15
541,1.767,19.55,9.683,iOS,Delivery,Dispatch,23.78,1.14,18.97,88|20221202|0029,88,2.1
541,2.683,50.417,11.5,iOS,Delivery,Dispatch,21.93,0.77,12.87,18|20221202|0065,18,5.0
541,10.65,44.35,25.883,iOS,Delivery,Dispatch,30.15,0.73,12.15,18|20221202|0180,18,3.43
541,3.367,14.817,10.5,iOS,Delivery,Dispatch,21.82,0.95,15.87,18|20221202|0087,18,2.38
541,8.917,34.9,20.083,iOS,Delivery,Dispatch,22.17,1.07,17.87,18|20221202|0124,18,2.58
541,1.433,42.883,11.283,iOS,Delivery,Dispatch,26.56,1.23,20.56,18|20221202|0072,18,3.11
541,39.85,47.8,47.783,iOS,Delivery,Dispatch,22.97,1.14,18.97,18|20221202|0096,18,0.0
541,18.017,32.55,25.817,iOS,Delivery,Dispatch,41.71,2.27,37.85,18|20221202|0273,18,8.21
541,17.883,30.4,25.733,iOS,Delivery,Dispatch,18.99,0.86,14.34,18|20221202|0260,18,0.0
541,20.717,52.65,30.817,iOS,Delivery,Dispatch,71.34,3.29,54.75,18|20221202|0069,18,0.0
541,1.55,44.767,12.25,iOS,Delivery,Dispatch,31.76,1.91,31.76,18|20221202|0078,18,4.02
541,1.883,44.133,12.633,iOS,Delivery,Dispatch,23.98,1.26,20.98,18|20221202|0233,18,5.0
541,4.3,23.233,13.567,iOS,Delivery,Dispatch,36.22,1.17,19.46,18|20221202|0291,18,3.67
541,6.417,21.567,17.267,iOS,Delivery,Dispatch,26.27,1.25,20.82,5166|20221202|0085,5166,4.36
541,6.6,20.7,13.783,iOS,Delivery,Dispatch,35.04,2.15,35.83,5166|20221202|0024,5166,4.7
541,0.0,21.833,9.45,iOS,Delivery,Dispatch,21.97,1.32,21.97,5166|20221202|0010,5166,4.37
541,1.267,21.883,13.333,iOS,Delivery,Dispatch,49.64,2.45,40.84,88|20221202|0149,88,5.38
541,19.933,39.867,27.967,iOS,Delivery,Dispatch,22.48,1.11,18.48,5166|20221202|0077,5166,2.1
754,2.617,24.417,12.25,iOS,Delivery,Dispatch,45.19,0.0,26.69,2792|20221202|0027,2792,3.0
541,18.75,49.533,30.533,Android,Delivery,Dispatch,58.84,1.61,26.84,88|20221202|0071,88,7.23
541,4.55,24.267,12.567,Android,Delivery,Dispatch,22.98,0.59,9.78,88|20221202|0035,88,2.22
541,20.933,45.15,30.733,Android,Delivery,Dispatch,24.26,1.17,19.44,88|20221202|0112,88,2.89
541,30.933,64.467,42.917,Android,Delivery,Dispatch,26.97,1.62,26.97,18|20221202|0178,18,4.4
541,6.6,32.2,14.417,Android,Delivery,Dispatch,21.98,1.06,17.73,18|20221202|0107,18,0.0
541,94.917,110.017,101.433,Android,Delivery,Dispatch,21.98,1.14,18.98,18|20221202|0108,18,0.0
541,5.167,18.8,14.417,Android,Delivery,Dispatch,16.98,1.02,16.98,5166|20221202|0007,5166,3.12
541,6.65,23.033,14.25,PapaCall,Delivery,Dispatch,22.98,1.38,22.98,18|20221202|0064,18,0.0
541,20.167,56.483,27.133,PapaCall,Delivery,Dispatch,27.47,1.65,27.47,18|20221202|0135,18,5.0
541,7.7,24.567,14.95,PapaCall,Delivery,Dispatch,18.98,1.14,18.98,18|20221202|0237,18,0.0
541,3.633,23.983,13.85,PapaCall,Delivery,Dispatch,32.22,1.99,33.16,18|20221202|0270,18,3.0
541,4.95,19.45,11.85,PapaCall,Delivery,Dispatch,21.37,1.28,21.37,18|20221202|0230,18,0.0
541,51.917,90.267,60.183,PapaCall,Delivery,Dispatch,21.57,1.29,21.57,18|20221202|0098,18,0.0
541,39.017,50.817,45.467,PapaCall,Delivery,Dispatch,18.48,1.11,18.48,5166|20221202|0014,5166,0.0
541,36.15,66.417,46.383,PapaCall,Delivery,Dispatch,22.48,1.11,18.48,5166|20221202|0083,5166,0.0
541,34.183,46.567,40.867,PapaCall,Delivery,Dispatch,17.07,1.02,17.07,5166|20221202|0060,5166,0.0
541,10.417,32.317,18.817,PapaCall,Delivery,Dispatch,36.47,2.19,36.47,5166|20221202|0056,5166,10.0
541,6.467,23.233,15.033,Mobile Web,Delivery,Dispatch,32.0,1.68,28.07,18|20221202|0105,18,4.62
541,11.467,26.033,21.833,Mobile Web,Delivery,Dispatch,38.97,2.34,38.97,18|20221202|0282,18,8.5
541,2.0,24.267,8.95,Mobile Web,Delivery,Dispatch,40.96,2.46,40.96,88|20221202|0039,88,5.4
541,31.5,49.167,39.6,Mobile Web,Delivery,Dispatch,25.97,1.26,20.97,18|20221202|0132,18,0.0
541,6.167,25.283,13.817,Mobile Web,Delivery,Dispatch,19.48,1.17,19.48,18|20221202|0024,18,3.62
541,20.45,48.667,29.1,Mobile Web,Delivery,Dispatch,41.95,1.98,32.95,88|20221202|0077,88,5.07
541,3.517,22.183,13.517,Mobile Web,Delivery,Dispatch,34.36,1.18,19.67,18|20221202|0091,18,4.41
541,32.4,45.533,41.583,Mobile Web,Delivery,Dispatch,22.98,1.14,18.98,18|20221202|0196,18,0.0
541,9.617,28.45,19.917,Mobile Web,Delivery,Dispatch,28.77,1.73,28.77,18|20221202|0195,18,4.76
541,24.383,40.233,32.983,Mobile Web,Delivery,Dispatch,31.16,1.87,31.16,5166|20221202|0102,5166,0.0
541,0.95,26.883,12.833,Mobile Web,Delivery,Dispatch,27.75,1.67,27.75,5166|20221202|0027,5166,4.65
541,19.6,44.5,30.133,Mobile Web,Delivery,Dispatch,54.96,3.3,54.96,88|20221202|0089,88,7.5
541,2.867,25.083,14.9,Mobile Web,Delivery,Dispatch,20.97,1.14,18.97,18|20221202|0309,18,1.0
541,18.717,42.667,28.133,Mobile Web,Delivery,Dispatch,22.98,1.19,19.78,88|20221202|0086,88,2.0
541,12.667,55.217,20.95,Mobile Web,Delivery,Dispatch,33.55,1.65,27.55,88|20221202|0059,88,4.05
541,14.617,31.95,23.983,Mobile Web,Delivery,Dispatch,19.48,0.93,15.48,88|20221202|0091,88,5.0
541,9.0,39.833,16.767,Mobile Web,Delivery,Dispatch,28.86,1.73,28.86,88|20221202|0150,88,3.58
541,27.533,72.617,37.767,Mobile Web,Delivery,Dispatch,46.96,2.22,36.96,88|20221202|0083,88,0.0
541,17.083,43.417,26.017,Mobile Web,Delivery,Dispatch,20.87,1.25,20.87,88|20221202|0085,88,3.97
541,26.35,37.433,33.85,Mobile Web,Delivery,Dispatch,36.01,1.56,26.01,5166|20221202|0061,5166,6.3
541,46.967,67.55,59.683,Mobile Web,Delivery,Dispatch,55.76,3.35,55.76,88|20221202|0084,88,0.0
541,2.867,19.1,12.383,Mobile Web,Delivery,Dispatch,18.98,0.48,7.98,88|20221202|0140,88,2.1
541,9.933,45.517,25.733,Mobile Web,Delivery,Dispatch,22.17,1.33,22.17,18|20221202|0066,18,3.44
541,36.833,57.117,44.967,Mobile Web,Delivery,Dispatch,24.87,1.3,21.67,18|20221202|0139,18,3.98
541,4.067,30.383,15.833,Mobile Web,Delivery,Dispatch,72.63,3.62,60.25,18|20221202|0225,18,9.58
541,1.983,26.233,12.333,Mobile Web,Delivery,Dispatch,45.93,2.76,45.93,18|20221202|0299,18,6.14
541,8.333,36.15,15.733,Mobile Web,Delivery,Dispatch,20.98,1.02,16.98,18|20221202|0109,18,2.12
541,31.233,55.833,39.817,Mobile Web,Delivery,Dispatch,38.12,1.81,30.12,18|20221202|0133,18,0.0
541,9.217,27.883,19.817,Mobile Web,Delivery,Dispatch,30.97,1.62,26.97,5166|20221202|0025,5166,3.97
541,7.367,24.517,19.583,Mobile Web,Delivery,Dispatch,19.48,1.17,19.48,5166|20221202|0098,5166,2.25
541,8.233,22.767,17.617,Mobile Web,Delivery,Dispatch,20.98,0.42,6.99,5166|20221202|0103,5166,3.82
541,7.183,20.433,15.783,Mobile Web,Delivery,Dispatch,18.48,1.11,18.48,5166|20221202|0091,5166,2.1
541,24.517,54.583,34.8,Mobile Web,Delivery,Dispatch,26.47,1.11,18.47,5166|20221202|0101,5166,4.7
541,18.233,58.65,27.867,Mobile Web,Delivery,Dispatch,45.13,2.17,36.13,88|20221202|0090,88,9.24
541,2.5,23.383,15.083,Mobile Web,Delivery,Dispatch,46.16,2.41,40.16,88|20221202|0138,88,0.0
754,1.4,26.95,10.383,Mobile Web,Delivery,Dispatch,48.04,0.0,37.48,2792|20221202|0028,2792,3.51
754,7.833,42.2,14.95,Mobile Web,Delivery,Dispatch,20.54,0.0,20.54,2792|20221202|0026,2792,3.0
754,9.883,36.867,21.65,Mobile Web,Delivery,Dispatch,59.24,0.0,50.46,2792|20221202|0029,2792,9.54
541,6.317,26.567,15.467,Desktop Web,Delivery,Dispatch,24.99,1.41,23.56,88|20221202|0151,88,4.0
541,3.867,40.883,14.967,Desktop Web,Delivery,Dispatch,37.13,2.23,37.13,18|20221202|0228,18,6.43
541,2.7,34.833,11.117,Desktop Web,Delivery,Dispatch,37.15,1.88,31.25,88|20221202|0042,88,6.43
541,13.45,43.933,23.817,Desktop Web,Delivery,Dispatch,42.46,1.99,33.09,18|20221202|0142,18,5.62
541,24.933,44.033,35.0,Desktop Web,Delivery,Dispatch,24.48,1.21,20.1,88|20221202|0098,88,4.0
541,6.883,33.3,17.333,Desktop Web,Delivery,Dispatch,31.97,1.54,25.72,88|20221202|0137,88,4.05
541,13.467,30.983,23.25,Desktop Web,Delivery,Dispatch,55.43,3.09,51.43,18|20221202|0145,18,9.71
541,14.5,36.683,22.467,Desktop Web,Delivery,Dispatch,27.97,1.68,27.97,18|20221202|0053,18,3.45
541,1.45,29.617,8.617,Desktop Web,Delivery,Dispatch,21.98,1.32,21.98,18|20221202|0086,18,0.0
541,15.983,34.2,28.0,Desktop Web,Delivery,Dispatch,29.97,1.68,27.97,18|20221202|0013,18,3.75
541,25.767,52.6,33.55,Desktop Web,Delivery,Dispatch,18.99,1.14,18.98,18|20221202|0129,18,2.1
541,5.467,24.167,15.417,Desktop Web,Delivery,Dispatch,24.98,1.26,20.98,5166|20221202|0092,5166,5.12
541,20.517,36.667,28.133,Desktop Web,Delivery,Dispatch,21.82,1.37,22.76,88|20221202|0078,88,2.67
541,14.867,71.367,25.45,Desktop Web,Delivery,Dispatch,19.48,0.92,15.35,88|20221202|0095,88,1.89
541,24.367,45.4,31.7,Traditional,Delivery,Dispatch,22.87,0.0,0.0,88|20221202|0025,88,0.0
541,35.8,50.633,45.183,Traditional,Delivery,Dispatch,45.36,0.0,0.0,18|20221202|0130,18,0.0
541,6.233,33.433,14.433,Traditional,Delivery,Dispatch,13.78,0.83,13.78,18|20221202|0277,18,0.0
541,11.3,30.117,21.3,Third Party Call Center - Transcom,Delivery,Dispatch,25.97,1.32,21.97,88|20221202|0099,88,0.0
541,39.067,59.433,46.117,Third Party Call Center - Transcom,Delivery,Dispatch,33.83,2.03,33.83,88|20221202|0051,88,0.0
541,17.433,38.817,24.767,Third Party Call Center - Transcom,Delivery,Dispatch,298.79,16.73,278.79,88|20221202|0001,88,4.48
541,30.85,48.417,38.733,iOS,Delivery,Dispatch,32.67,0.99,16.47,5166|20230120|0055,5166,3.3
541,5.667,35.45,16.05,iOS,Delivery,Dispatch,27.25,1.64,27.25,18|20230120|0058,18,5.57
541,10.9,26.9,18.45,iOS,Delivery,Dispatch,30.06,1.59,26.46,18|20230120|0229,18,3.48
541,14.333,48.183,24.65,iOS,Delivery,Dispatch,56.27,1.68,27.96,18|20230120|0129,18,8.69
541,3.917,26.567,12.9,iOS,Delivery,Dispatch,33.17,1.99,33.17,18|20230120|0085,18,0.0
541,9.15,23.883,17.783,iOS,Delivery,Dispatch,57.25,2.88,47.95,18|20230120|0163,18,0.0
541,6.7,20.667,13.733,iOS,Delivery,Dispatch,26.82,1.36,22.63,88|20230120|0107,88,3.27
541,10.633,30.4,21.4,iOS,Delivery,Dispatch,24.67,1.23,20.57,88|20230120|0113,88,3.62
541,5.033,21.083,15.3,iOS,Delivery,Dispatch,65.8,3.04,50.6,88|20230120|0046,88,9.12
541,0.883,31.933,12.567,iOS,Delivery,Dispatch,26.27,1.39,23.17,5166|20230120|0095,5166,2.98
541,11.4,26.4,19.867,iOS,Delivery,Dispatch,18.78,0.91,15.21,5166|20230120|0108,5166,2.14
541,8.567,19.6,14.883,iOS,Delivery,Dispatch,22.08,1.14,18.98,88|20230120|0011,88,2.56
541,30.133,58.45,40.15,iOS,Delivery,Dispatch,16.08,0.97,16.08,88|20230120|0068,88,0.0
541,7.3,29.9,16.983,iOS,Delivery,Dispatch,41.31,2.16,35.91,18|20230120|0260,18,0.0
541,6.6,22.917,15.067,iOS,Delivery,Dispatch,40.43,2.4,39.93,18|20230120|0214,18,0.0
541,1.25,25.983,11.55,iOS,Delivery,Dispatch,62.44,2.99,49.84,18|20230120|0259,18,7.85
541,7.083,33.8,15.217,iOS,Delivery,Dispatch,19.08,1.15,19.08,18|20230120|0293,18,0.0
541,3.217,45.4,13.283,iOS,Delivery,Dispatch,23.87,0.81,13.45,18|20230120|0157,18,3.46
541,1.483,17.883,10.667,iOS,Delivery,Dispatch,30.07,1.02,16.97,18|20230120|0262,18,0.0
541,20.183,51.75,30.067,iOS,Delivery,Dispatch,23.07,1.14,18.97,18|20230120|0140,18,0.0
541,4.483,21.4,11.4,iOS,Delivery,Dispatch,25.77,1.36,22.67,18|20230120|0204,18,2.83
541,13.85,50.65,20.617,iOS,Delivery,Dispatch,18.27,0.49,8.27,18|20230120|0122,18,0.0
541,1.883,35.45,14.483,iOS,Delivery,Dispatch,44.36,2.25,37.46,18|20230120|0294,18,0.0
541,4.017,20.983,13.7,iOS,Delivery,Dispatch,58.58,3.01,50.23,18|20230120|0025,18,7.33
541,10.817,42.333,17.717,iOS,Delivery,Dispatch,19.08,0.96,15.98,18|20230120|0013,18,0.0
541,17.833,37.333,26.433,iOS,Delivery,Dispatch,20.03,1.15,19.08,18|20230120|0267,18,0.0
541,0.7,39.55,10.367,iOS,Delivery,Dispatch,33.17,1.99,33.17,18|20230120|0264,18,0.0
541,15.5,36.417,25.533,iOS,Delivery,Dispatch,30.55,1.45,24.16,18|20230120|0075,18,3.83
541,2.3,35.817,11.917,iOS,Delivery,Dispatch,46.63,2.61,43.53,18|20230120|0174,18,7.95
541,13.8,28.117,24.717,iOS,Delivery,Dispatch,22.67,1.17,19.57,18|20230120|0080,18,0.0
541,12.167,28.45,21.05,iOS,Delivery,Dispatch,27.37,1.31,21.77,18|20230120|0256,18,4.48
541,18.05,28.967,24.533,iOS,Delivery,Dispatch,12.98,0.78,12.98,18|20230120|0192,18,0.0
541,12.617,38.65,21.167,iOS,Delivery,Dispatch,36.26,1.77,29.54,18|20230120|0168,18,3.0
541,20.3,31.933,26.983,iOS,Delivery,Dispatch,23.36,1.4,23.36,18|20230120|0246,18,0.0
541,10.0,28.833,20.483,iOS,Delivery,Dispatch,34.76,1.64,27.19,5166|20230120|0093,5166,4.54
541,6.583,23.75,17.317,iOS,Delivery,Dispatch,32.07,1.58,26.35,5166|20230120|0102,5166,4.12
541,16.483,38.217,24.933,iOS,Delivery,Dispatch,15.58,0.94,15.58,5166|20230120|0051,5166,0.0
541,12.017,39.117,22.183,iOS,Delivery,Dispatch,28.77,1.54,25.7,5166|20230120|0103,5166,4.1
541,16.4,38.85,26.733,iOS,Delivery,Dispatch,16.26,0.98,16.26,5166|20230120|0016,5166,0.0
541,28.933,76.867,40.467,iOS,Delivery,Dispatch,55.94,3.16,52.64,5166|20230120|0106,5166,0.0
754,4.75,53.267,15.083,iOS,Delivery,Dispatch,36.74,0.0,34.69,2792|20230120|0077,2792,5.74
754,2.017,26.283,14.317,iOS,Delivery,Dispatch,33.04,0.0,23.04,2792|20230120|0040,2792,4.06
541,5.367,20.45,14.517,Android,Delivery,Dispatch,25.77,1.36,22.67,88|20230120|0102,88,3.12
541,4.0,26.85,15.083,Android,Delivery,Dispatch,42.82,2.57,42.82,88|20230120|0101,88,5.0
541,9.8,31.283,17.933,Android,Delivery,Dispatch,24.37,1.14,18.97,18|20230120|0239,18,3.89
754,1.05,26.033,12.433,Android,Delivery,Dispatch,45.69,0.0,40.43,2792|20230120|0043,2792,7.94
541,1.9,26.9,10.283,PapaCall - Transcom,Delivery,Dispatch,19.77,1.18,19.77,88|20230120|0114,88,1.0
541,17.983,51.683,30.4,Third Party Call Center - Transcom,Delivery,Dispatch,29.18,1.35,22.48,5166|20230120|0076,5166,0.0
541,1.883,22.95,10.6,PapaCall,Delivery,Dispatch,45.84,2.75,45.84,18|20230120|0277,18,7.29
541,12.033,37.0,19.833,PapaCall,Delivery,Dispatch,21.06,1.02,17.04,18|20230120|0228,18,0.0
541,2.25,23.967,13.367,PapaCall,Delivery,Dispatch,47.17,2.33,38.88,88|20230120|0069,88,5.0
541,20.817,41.45,29.4,PapaCall,Delivery,Dispatch,26.67,1.67,27.77,18|20230120|0188,18,1.0
541,28.567,50.05,37.2,PapaCall,Delivery,Dispatch,24.07,1.14,18.97,18|20230120|0176,18,0.0
541,1.317,19.283,10.767,PapaCall,Delivery,Dispatch,30.96,1.67,27.86,18|20230120|0286,18,0.0
541,4.6,27.017,15.683,PapaCall,Delivery,Dispatch,22.08,1.14,18.98,18|20230120|0010,18,0.0
541,9.267,32.167,23.333,PapaCall,Delivery,Dispatch,49.75,2.2,36.67,5166|20230120|0058,5166,0.0
541,4.233,38.333,16.15,Mobile Web,Delivery,Dispatch,61.25,3.18,52.96,18|20230120|0185,18,7.87
541,5.133,27.933,15.283,Mobile Web,Delivery,Dispatch,27.17,1.63,27.17,18|20230120|0074,18,4.44
541,9.133,40.017,16.817,Mobile Web,Delivery,Dispatch,45.62,1.54,25.62,88|20230120|0063,88,6.09
541,9.8,33.517,18.083,Mobile Web,Delivery,Dispatch,16.08,0.97,16.08,18|20230120|0086,18,2.22
541,7.2,33.85,16.65,Mobile Web,Delivery,Dispatch,51.85,2.04,34.07,18|20230120|0057,18,3.0
541,13.433,34.067,23.617,Mobile Web,Delivery,Dispatch,17.68,1.06,17.68,18|20230120|0070,18,2.54
541,6.933,19.2,14.467,Mobile Web,Delivery,Dispatch,28.47,1.0,16.61,88|20230120|0007,88,2.0
541,2.617,31.167,12.383,Mobile Web,Delivery,Dispatch,22.67,1.36,22.67,18|20230120|0190,18,0.0
541,5.883,30.117,13.717,Mobile Web,Delivery,Dispatch,27.57,1.44,23.97,88|20230120|0018,88,3.1
541,2.533,20.583,15.183,Mobile Web,Delivery,Dispatch,24.07,1.41,23.57,5166|20230120|0109,5166,2.94
541,5.117,32.55,12.567,Mobile Web,Delivery,Dispatch,42.45,1.9,31.66,88|20230120|0013,88,5.44
541,0.5,14.067,11.1,Mobile Web,Delivery,Dispatch,36.19,2.12,35.24,5166|20230120|0111,5166,4.61
541,27.667,50.117,36.7,Mobile Web,Delivery,Dispatch,49.09,2.95,49.09,18|20230120|0139,18,8.82
541,9.55,33.9,20.067,Mobile Web,Delivery,Dispatch,32.75,1.37,22.75,88|20230120|0043,88,5.55
541,9.3,26.2,16.85,Mobile Web,Delivery,Dispatch,25.67,1.23,20.57,88|20230120|0016,88,0.0
541,2.533,24.65,9.067,Mobile Web,Delivery,Dispatch,19.08,0.93,15.56,18|20230120|0179,18,2.82
541,12.6,40.083,21.933,Mobile Web,Delivery,Dispatch,56.75,2.7,44.96,18|20230120|0149,18,0.0
541,1.267,14.667,8.317,Mobile Web,Delivery,Dispatch,19.08,1.15,19.08,18|20230120|0127,18,3.52
541,3.667,21.75,11.383,Mobile Web,Delivery,Dispatch,27.76,1.36,22.66,18|20230120|0295,18,3.18
541,1.733,26.833,8.967,Mobile Web,Delivery,Dispatch,30.27,1.59,26.47,18|20230120|0171,18,3.79
541,34.533,52.083,42.233,Mobile Web,Delivery,Dispatch,24.27,1.46,24.27,18|20230120|0224,18,2.89
541,6.883,30.417,15.133,Mobile Web,Delivery,Dispatch,36.86,2.21,36.86,18|20230120|0270,18,7.97
541,4.233,23.283,13.833,Mobile Web,Delivery,Dispatch,22.66,1.17,19.56,18|20230120|0235,18,0.0
541,2.533,22.8,11.817,Mobile Web,Delivery,Dispatch,31.66,1.71,28.56,18|20230120|0137,18,4.0
541,4.933,31.567,12.55,Mobile Web,Delivery,Dispatch,31.25,1.84,30.75,18|20230120|0227,18,0.0
